time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2021-06-28T10:28:46.940Z,18.9235,-155.3485,42.54,2.75,md,51,243,,0.11,hv,hv72551752,2021-09-09T22:05:36.040Z,"29 km ESE of Naalehu, Hawaii",earthquake,0.53,0.82,0.110284674592311,20,reviewed,hv,hv
2021-06-03T17:12:18.210Z,18.8723333333333,-155.221,10.16,2.92,ml,56,258,,0.14,hv,hv72503532,2021-08-07T22:07:40.040Z,"43 km ESE of Naalehu, Hawaii",earthquake,0.56,0.43,0.173081610134793,36,reviewed,hv,hv
2021-06-03T17:06:24.940Z,18.8475,-155.204166666667,9.31,2.88,ml,53,262,,0.13,hv,hv72503522,2021-08-07T22:07:40.040Z,"46 km ESE of Naalehu, Hawaii",earthquake,0.59,0.49,0.190640092704424,33,reviewed,hv,hv
2021-06-03T15:54:16.290Z,18.8341666666667,-155.199833333333,8.54,3.1,ml,53,264,,0.16,hv,hv72503442,2021-08-07T22:07:38.040Z,"47 km ESE of Naalehu, Hawaii",earthquake,0.65,0.49,0.154560990356473,36,reviewed,hv,hv
2021-06-03T05:04:06.420Z,18.8216666666667,-155.205,8.18,2.86,ml,54,265,,0.13,hv,hv72502567,2021-08-07T22:07:26.040Z,"47 km SE of Naalehu, Hawaii",earthquake,0.49,0.39,0.19367836767987,30,reviewed,hv,hv
2021-06-03T04:44:32.360Z,18.8645,-155.235833333333,10.79,4.02,ml,58,258,,0.13,hv,hv72502537,2021-08-15T00:58:14.981Z,"42 km ESE of Naalehu, Hawaii",earthquake,0.55,0.54,0.14769959575923,43,reviewed,hv,hv
2021-06-02T18:34:56.770Z,18.8506666666667,-155.212166666667,10.06,3.01,ml,50,261,,0.14,hv,hv72501587,2021-08-07T22:07:17.040Z,"45 km ESE of Naalehu, Hawaii",earthquake,0.64,0.48,0.163208934918069,33,reviewed,hv,hv
2021-06-02T15:45:59.820Z,18.7838333333333,-155.197333333333,32.76,3.04,ml,56,271,,0.13,hv,hv72501317,2021-08-07T22:07:15.040Z,"51 km SE of Naalehu, Hawaii",earthquake,0.56,1.88,0.198013754358276,28,reviewed,hv,hv
2021-06-02T04:26:53.600Z,18.8678333333333,-155.235833333333,9.89,2.51,md,39,258,,0.11,hv,hv72500552,2021-08-07T22:07:08.040Z,"42 km ESE of Naalehu, Hawaii",earthquake,0.54,0.3,0.170928912693986,14,reviewed,hv,hv
2021-01-17T06:14:05.930Z,19.0368328094482,-155.38916015625,34.7299995422363,2.51999998,md,15,214,,0.109999999,hv,hv72322682,2021-01-17T07:52:43.963Z,"20 km E of Naalehu, Hawaii",earthquake,1.14,1.96000004,2.66000009,4,automatic,hv,hv
2020-08-10T11:00:47.320Z,18.7998333333333,-155.3705,23.34,3.48,ml,62,270,,0.13,hv,hv72083396,2020-10-21T22:04:03.040Z,"36 km SE of Naalehu, Hawaii",earthquake,0.53,2.13,0.177083342191933,35,reviewed,hv,hv
2020-06-27T20:49:52.730Z,18.9108333333333,-155.277833333333,25.89,3.16,ml,56,267,,0.12,hv,hv72018552,2020-09-05T17:35:26.040Z,"Hawaii region, Hawaii",earthquake,0.5,1.78,0.192140317629278,39,reviewed,hv,hv
2020-05-15T01:14:42.980Z,18.9313333,-155.1803333,8.05,2.91,ml,49,249,0.3475,0.14,hv,hv71513462,2020-08-02T00:31:53.040Z,"43 km SE of P?hala, Hawaii",earthquake,0.51,0.45,0.176,33,reviewed,hv,hv
2020-05-14T02:32:10.640Z,18.7955,-155.2115,7.39,2.68,ml,36,296,0.4294,0.15,hv,hv71512207,2020-08-02T00:32:09.040Z,"49 km SE of Naalehu, Hawaii",earthquake,0.85,0.7,0.168,29,reviewed,hv,hv
2020-05-13T18:35:38.640Z,18.931,-155.1646667,6.98,2.5,ml,42,250,0.353,0.15,hv,hv71511757,2020-08-02T00:32:18.040Z,"44 km SE of P?hala, Hawaii",earthquake,0.51,0.56,0.114,27,reviewed,hv,hv
2020-05-13T12:07:39.560Z,18.8558333,-155.2055,9.98,2.7,ml,0,260,0.3844,0.13,hv,hv71511342,2020-08-02T00:32:24.040Z,"Hawaii region, Hawaii",earthquake,0.63,0.56,0.173,35,reviewed,hv,hv
2020-05-13T01:36:39.750Z,18.8351667,-155.2043333,8.74,2.77,ml,45,264,0.4012,0.15,hv,hv71510642,2020-08-02T00:32:32.040Z,"47 km ESE of Naalehu, Hawaii",earthquake,0.69,0.56,0.166,27,reviewed,hv,hv
2020-05-12T11:12:23.080Z,18.854,-155.2098333,10.22,3.18,ml,56,261,0.3832,0.12,hv,hv71509787,2020-07-29T22:14:39.040Z,"45 km ESE of Naalehu, Hawaii",earthquake,0.6,0.53,0.184,36,reviewed,hv,hv
2020-05-12T07:27:54.380Z,18.8631667,-155.2206667,10.43,2.91,ml,53,259,0.3697,0.13,hv,hv71509552,2020-07-29T22:14:38.040Z,"44 km ESE of Naalehu, Hawaii",earthquake,0.72,0.51,0.166,33,reviewed,hv,hv
2020-05-12T06:23:54.460Z,18.9405,-155.1916667,7.73,3.09,ml,50,247,0.3334,0.15,hv,hv71509467,2020-07-29T22:14:38.040Z,"41 km SE of P?hala, Hawaii",earthquake,0.44,0.43,0.131,36,reviewed,hv,hv
2020-05-12T06:12:19.650Z,18.9003333,-155.2183333,11.09,2.65,ml,50,253,0.3429,0.12,hv,hv71509452,2020-07-29T22:14:38.040Z,"42 km ESE of Naalehu, Hawaii",earthquake,0.55,0.44,0.155,28,reviewed,hv,hv
2020-05-12T05:49:52.030Z,18.8913333,-155.1403333,8.84,2.78,ml,48,259,0.3926,0.19,hv,hv71509422,2020-07-29T22:14:38.040Z,"49 km SE of P?hala, Hawaii",earthquake,0.69,0.63,0.126,30,reviewed,hv,hv
2020-05-12T04:51:43.740Z,18.9206667,-155.1893333,10.69,3.34,ml,54,251,0.348,0.15,hv,hv71509332,2020-07-29T22:14:37.040Z,"43 km SE of P?hala, Hawaii",earthquake,0.62,0.56,0.196,39,reviewed,hv,hv
2020-05-12T04:49:50.550Z,18.9051667,-155.1618333,10.8,2.72,ml,45,264,0.3777,0.12,hv,hv71509327,2020-07-29T22:14:37.040Z,"46 km SE of P?hala, Hawaii",earthquake,0.55,0.37,0.154,30,reviewed,hv,hv
2020-05-12T04:45:00.220Z,18.8638333,-155.1455,10.21,2.66,ml,36,292,0.417,0.12,hv,hv71509317,2020-07-29T22:14:37.040Z,"51 km ESE of Naalehu, Hawaii",earthquake,0.78,0.75,0.182,30,reviewed,hv,hv
2020-05-12T04:12:36.680Z,18.8975,-155.2165,11.25,3,ml,53,253,0.3461,0.11,hv,hv71509282,2020-07-29T22:14:37.040Z,"42 km ESE of Naalehu, Hawaii",earthquake,0.49,0.43,0.197,36,reviewed,hv,hv
2020-05-12T03:58:09.920Z,18.8835,-155.1731667,6.91,3.82,ml,49,273,0.3846,0.13,hv,hv71509262,2020-07-29T22:14:37.040Z,"47 km ESE of Naalehu, Hawaii",earthquake,0.61,0.44,0.19,39,reviewed,hv,hv
2020-05-12T03:40:03.750Z,18.8995,-155.1823333,8.66,3.42,ml,50,254,0.3672,0.21,hv,hv71509242,2020-07-29T22:14:37.040Z,"45 km ESE of Naalehu, Hawaii",earthquake,0.55,0.46,0.169,37,reviewed,hv,hv
2020-05-12T03:31:55.900Z,18.9198333,-155.1888333,10.68,2.79,ml,36,260,0.3489,0.12,hv,hv71509222,2020-07-29T22:14:37.040Z,"43 km SE of P?hala, Hawaii",earthquake,0.6,0.38,0.15,30,reviewed,hv,hv
2020-05-12T03:24:31.560Z,18.9215,-155.1806667,4.5,2.58,ml,44,269,0.3536,0.13,hv,hv71509212,2020-07-29T22:14:37.040Z,"44 km SE of P?hala, Hawaii",earthquake,0.47,0.69,0.117,31,reviewed,hv,hv
2020-05-12T02:54:29.310Z,18.9118333,-155.1838333,5.41,2.6,ml,40,261,0.3578,0.16,hv,hv71509162,2020-07-29T22:14:37.040Z,"44 km SE of P?hala, Hawaii",earthquake,0.57,0.71,0.142,22,reviewed,hv,hv
2020-05-12T02:37:08.080Z,18.9216667,-155.1786667,11.61,3.57,ml,44,254,0.3549,0.1,hv,hv71509142,2020-07-29T22:14:36.040Z,"44 km SE of P?hala, Hawaii",earthquake,0.56,0.47,0.121,37,reviewed,hv,hv
2020-05-12T02:34:04.990Z,18.9248333,-155.1883333,6.83,3.51,ml,51,250,0.346,0.18,hv,hv71509137,2020-07-29T22:14:36.040Z,"43 km SE of P?hala, Hawaii",earthquake,0.52,0.46,0.154,35,reviewed,hv,hv
2020-05-12T02:15:05.220Z,18.9326667,-155.2161667,10.17,3.71,ml,58,248,0.3213,0.14,hv,hv71509107,2020-07-29T22:14:36.040Z,"40 km SE of P?hala, Hawaii",earthquake,0.5,0.32,0.144,41,reviewed,hv,hv
2020-05-12T02:12:51.100Z,18.8818333,-155.2251667,11.06,2.66,ml,54,256,0.3526,0.13,hv,hv71509102,2020-07-29T22:14:36.040Z,"42 km ESE of Naalehu, Hawaii",earthquake,0.64,0.56,0.166,31,reviewed,hv,hv
2020-05-12T02:04:47.105Z,18.8613,-155.1804,10,3.9,ml,,268,0.419,0.52,us,us70009kvt,2020-07-29T22:14:36.040Z,"47 km ESE of Naalehu, Hawaii",earthquake,1.7,2,0.06,36,reviewed,us,us
2020-05-12T02:03:07.730Z,18.9193333,-155.211,12.35,3.03,ml,21,303,0.334,0.08,hv,hv71509087,2020-07-29T22:14:36.040Z,"42 km ESE of Naalehu, Hawaii",earthquake,0.95,0.85,0.124,35,reviewed,hv,hv
2020-05-12T01:52:11.690Z,18.9143333,-155.1885,10.78,3.31,ml,54,252,0.3529,0.14,hv,hv71509067,2020-07-29T22:14:36.040Z,"44 km SE of P?hala, Hawaii",earthquake,0.59,0.51,0.165,38,reviewed,hv,hv
2020-05-12T01:46:26.020Z,18.9166667,-155.1641667,6.01,3.38,ml,45,253,0.3671,0.15,hv,hv71509062,2020-07-29T22:14:36.040Z,"45 km SE of P?hala, Hawaii",earthquake,0.47,0.61,0.177,24,reviewed,hv,hv
2020-05-12T01:44:08.520Z,18.9345,-155.212,10.4,3.31,ml,35,255,0.3229,0.11,hv,hv71509052,2020-07-29T22:14:36.040Z,"40 km SE of P?hala, Hawaii",earthquake,0.52,0.31,0.123,39,reviewed,hv,hv
2020-05-12T01:44:05.670Z,19.044,-155.2446667,14.63,2.71,ml,24,287,0.2336,0.11,hv,hv71509047,2020-05-12T02:31:03.120Z,"30 km SE of P?hala, Hawaii",earthquake,0.8,0.68,0.175,33,reviewed,hv,hv
2020-05-12T01:25:42.700Z,18.9161667,-155.1991667,11.65,3.11,ml,48,251,0.3443,0.12,hv,hv71509017,2020-07-29T22:14:35.040Z,"43 km SE of P?hala, Hawaii",earthquake,0.58,0.44,0.177,30,reviewed,hv,hv
2020-05-12T01:20:07.640Z,18.9158333,-155.1636667,8.96,2.74,ml,52,253,0.368,0.17,hv,hv71509012,2020-07-29T22:14:35.040Z,"45 km SE of P?hala, Hawaii",earthquake,0.59,0.41,0.164,30,reviewed,hv,hv
2020-05-12T00:30:28.700Z,18.8723333,-155.2301667,11.35,2.84,ml,42,265,0.357,0.12,hv,hv71508942,2020-07-29T22:14:35.040Z,"42 km ESE of Naalehu, Hawaii",earthquake,0.76,0.69,0.165,20,reviewed,hv,hv
2020-05-12T00:28:59.470Z,18.8995,-155.2251667,11.68,2.63,ml,51,252,0.3392,0.14,hv,hv71508937,2020-07-29T22:14:35.040Z,"41 km ESE of Naalehu, Hawaii",earthquake,0.65,0.59,0.2,24,reviewed,hv,hv
2020-05-12T00:16:24.490Z,18.8828333,-155.2063333,10.81,2.58,ml,46,256,0.3634,0.12,hv,hv71508912,2020-07-29T22:14:35.040Z,"44 km ESE of Naalehu, Hawaii",earthquake,0.54,0.53,0.173,26,reviewed,hv,hv
2020-05-12T00:08:19.010Z,18.8705,-155.2175,10.34,3.26,ml,52,258,0.3659,0.13,hv,hv71508902,2020-07-29T22:14:35.040Z,"43 km ESE of Naalehu, Hawaii",earthquake,0.54,0.49,0.136,38,reviewed,hv,hv
2020-05-11T23:58:08.970Z,18.8756667,-155.2046667,8.98,2.77,ml,29,258,0.3698,0.15,hv,hv71508877,2020-07-29T22:14:35.040Z,"44 km ESE of Naalehu, Hawaii",earthquake,0.67,0.45,0.22,13,reviewed,hv,hv
2020-05-11T23:29:36.130Z,18.8808333,-155.2166667,10.46,2.98,ml,50,256,0.3585,0.14,hv,hv71508817,2020-07-29T22:14:34.040Z,"43 km ESE of Naalehu, Hawaii",earthquake,0.62,0.49,0.121,36,reviewed,hv,hv
2020-05-11T22:52:13.210Z,18.8755,-155.219,10.73,3.77,ml,56,257,0.3612,0.14,hv,hv71508772,2020-07-29T22:14:34.040Z,"43 km ESE of Naalehu, Hawaii",earthquake,0.62,0.64,0.183,38,reviewed,hv,hv
2020-05-11T22:29:13.630Z,18.8706667,-155.2185,11.03,3.72,ml,51,258,0.3652,0.13,hv,hv71508747,2020-07-29T22:14:34.040Z,"43 km ESE of Naalehu, Hawaii",earthquake,0.68,0.72,0.204,37,reviewed,hv,hv
2020-05-11T21:59:03.110Z,18.8766667,-155.2203333,10.95,3.94,ml,56,257,0.3595,0.13,hv,hv71508692,2022-08-08T22:45:39.097Z,"43 km ESE of Naalehu, Hawaii",earthquake,0.6,0.62,0.21,32,reviewed,hv,hv
2020-05-11T21:40:14.610Z,18.9035,-155.2205,10.98,2.75,ml,25,268,0.3392,0.09,hv,hv71508682,2020-07-29T22:14:34.040Z,"41 km ESE of Naalehu, Hawaii",earthquake,0.76,0.41,0.134,35,reviewed,hv,hv
2020-05-11T16:09:35.490Z,18.8863333,-155.216,12.11,3.11,ml,54,255,0.3548,0.13,hv,hv71508327,2020-07-29T22:14:33.040Z,"43 km ESE of Naalehu, Hawaii",earthquake,0.7,0.83,0.169,39,reviewed,hv,hv
2020-05-03T12:40:39.800Z,18.8451667,-155.2333333,9.05,2.56,ml,49,262,0.377,0.11,hv,hv71497572,2020-07-18T21:57:31.040Z,"44 km SE of Naalehu, Hawaii",earthquake,0.61,0.41,0.15,21,reviewed,hv,hv
2020-05-03T10:36:49.330Z,18.8405,-155.229,10.08,2.83,ml,54,262,0.3831,0.12,hv,hv71497472,2020-07-18T21:57:30.040Z,"44 km SE of Naalehu, Hawaii",earthquake,0.68,0.58,0.135,29,reviewed,hv,hv
2020-03-24T00:31:51.990Z,18.9066667,-155.203,11.63,2.79,ml,53,253,0.3483,0.14,hv,hv71442947,2020-06-06T20:54:13.040Z,"43 km ESE of Naalehu, Hawaii",earthquake,0.6,0.55,0.163,27,reviewed,hv,hv
2020-03-09T13:07:44.960Z,18.8486667,-155.2375,10.59,2.64,ml,52,268,0.3718,0.12,hv,hv71418657,2020-05-23T22:03:12.040Z,"43 km SE of Naalehu, Hawaii",earthquake,0.98,0.64,0.207,20,reviewed,hv,hv
2020-02-25T07:41:39.020Z,18.8448333,-155.2365,9.97,2.53,ml,52,262,0.3755,0.12,hv,hv71399477,2020-05-09T21:41:17.040Z,"43 km SE of Naalehu, Hawaii",earthquake,1.02,0.73,0.145,28,reviewed,hv,hv
2020-02-21T08:10:28.900Z,18.871,-155.186,10.14,3.26,ml,58,259,0.3851,0.13,hv,hv71392772,2022-08-08T18:28:07.298Z,"46 km ESE of Naalehu, Hawaii",earthquake,0.6,0.38,0.158,40,reviewed,hv,hv
2020-02-21T01:16:11.070Z,18.8458328,-155.2338409,10.23,2.52,md,27,268,0.3761,0.13,hv,hv71392297,2020-05-09T21:41:05.040Z,"43 km SE of Naalehu, Hawaii",earthquake,1.23,0.82,0.13,10,automatic,hv,hv
2020-02-11T18:46:46.280Z,18.909,-155.1831667,11.43,2.7,ml,45,255,0.3602,0.11,hv,hv71379187,2020-04-25T22:19:27.040Z,"45 km SE of P?hala, Hawaii",earthquake,0.73,0.4,0.095,26,reviewed,hv,hv
2020-02-11T04:56:52.820Z,18.9211667,-155.1791667,9.28,2.53,ml,50,252,0.3549,0.15,hv,hv71378582,2020-04-25T22:19:19.040Z,"44 km SE of P?hala, Hawaii",earthquake,0.5,0.38,0.128,23,reviewed,hv,hv
2019-12-28T21:34:05.400Z,18.8578333,-155.2323333,10.06,2.5,ml,46,259,0.3673,0.13,hv,hv71306677,2020-03-14T22:23:52.040Z,"43 km ESE of Naalehu, Hawaii",earthquake,0.97,0.71,0.167,14,reviewed,hv,hv
2019-10-20T16:22:32.040Z,18.9864998,-155.2579956,9.47,2.94,md,33,262,0.2559,0.19,hv,hv71190111,2019-10-20T16:25:25.370Z,"33 km SE of P?hala, Hawaii",earthquake,3.21,1.44,0.35,3,automatic,hv,hv
2019-10-08T13:05:17.430Z,18.8745,-155.2608333,16.11,3.99,ml,70,256,,0.13,hv,hv71171736,2019-12-28T20:45:55.040Z,"39 km ESE of Naalehu, Hawaii",earthquake,1.17,6.52,0.208,51,reviewed,hv,hv
2019-09-20T22:32:09.970Z,18.8313333,-155.222,17.26,2.57,ml,44,268,0.3944,0.13,hv,hv71152807,2019-12-10T17:27:00.040Z,"45 km SE of Naalehu, Hawaii",earthquake,0.81,15.12,0.192,27,reviewed,hv,hv
2019-08-22T14:33:30.360Z,18.8383333,-155.2365,46.04,4.18,ml,66,260,0.3809,0.1,hv,hv71101342,2019-11-08T22:13:40.040Z,"44 km SE of Naalehu, Hawaii",earthquake,0.51,0.83,0.149,52,reviewed,hv,hv
2019-07-09T09:37:28.280Z,18.7928333,-155.2081667,37.63,3.51,ml,69,267,,0.13,hv,hv71039597,2019-09-28T20:01:01.040Z,"49 km SE of Naalehu, Hawaii",earthquake,0.43,1.13,0.161,49,reviewed,hv,hv
2019-06-10T10:59:33.300Z,18.821,-155.276,11.89,2.81,ml,62,262,0.3702,0.12,hv,hv70989921,2019-08-27T17:48:06.040Z,"42 km SE of Naalehu, Hawaii",earthquake,0.77,0.87,0.148,33,reviewed,hv,hv
2019-06-10T06:37:37.880Z,18.8101667,-155.268,11.4,2.51,ml,52,264,0.3832,0.11,hv,hv70989726,2019-08-27T17:48:04.040Z,"43 km SE of Naalehu, Hawaii",earthquake,0.95,0.88,0.101,22,reviewed,hv,hv
2019-04-30T03:33:17.620Z,18.8241667,-155.1373333,8.51,2.66,ml,54,268,0.4506,0.16,hv,hv70930516,2019-07-25T18:54:01.040Z,"53 km ESE of Naalehu, Hawaii",earthquake,0.99,1.09,0.165,32,reviewed,hv,hv
2019-04-21T01:25:32.350Z,18.8403333,-155.1981667,8.81,2.5,ml,44,265,0.4008,0.17,hv,hv70918706,2019-06-26T20:55:03.040Z,"47 km ESE of Naalehu, Hawaii",earthquake,0.79,0.55,0.168,18,reviewed,hv,hv
2019-03-17T15:34:56.840Z,18.9108333,-155.2795,13.46,3.26,ml,66,245,0.2984,0.17,hv,hv70869642,2019-06-01T21:24:22.040Z,"36 km ESE of Naalehu, Hawaii",earthquake,0.53,0.8,0.217,47,reviewed,hv,hv
2018-10-18T17:52:59.910Z,18.836,-155.1966667,26.19,2.8,ml,29,277,0.405,0.1,hv,hv70660212,2018-12-21T22:27:04.040Z,"47 km ESE of Naalehu, Hawaii",earthquake,1.29,4.89,0.224,26,reviewed,hv,hv
2018-10-15T23:36:25.740Z,18.8646667,-155.211,10,2.91,ml,51,256,0.3743,0.14,hv,hv70655197,2018-12-21T22:27:01.040Z,"44 km ESE of Naalehu, Hawaii",earthquake,0.73,0.54,0.169,42,reviewed,hv,hv
2018-10-15T07:37:09.470Z,18.9171667,-155.124,13.98,2.7,ml,38,258,0.3668,0.13,hv,hv70653722,2018-12-21T22:27:01.040Z,"48 km SE of P?hala, Hawaii",earthquake,1.54,2.29,0.245,40,reviewed,hv,hv
2018-10-14T21:13:38.590Z,18.88,-155.2251667,11.55,3.26,ml,25,271,0.354,0.1,hv,hv70652677,2018-12-21T21:15:52.040Z,"42 km ESE of Naalehu, Hawaii",earthquake,0.7,0.53,0.171,52,reviewed,hv,hv
2018-10-14T17:10:09.010Z,18.8781667,-155.2213333,11.15,2.98,ml,33,270,0.3577,0.09,hv,hv70652182,2018-12-21T21:15:52.040Z,"43 km ESE of Naalehu, Hawaii",earthquake,0.57,0.44,0.168,48,reviewed,hv,hv
2018-10-14T11:39:52.210Z,18.8715,-155.2341667,10.99,3.87,ml,24,272,0.3553,0.11,hv,hv70651692,2018-12-21T21:15:52.040Z,"42 km ESE of Naalehu, Hawaii",earthquake,0.66,0.65,0.111,58,reviewed,hv,hv
2018-07-09T06:42:06.810Z,18.9428333333333,-155.334333333333,12.22,2.52,ml,14,248,,0.15,hv,hv70386026,2023-08-10T02:17:18.150Z,"29 km ESE of Naalehu, Hawaii",earthquake,1.42,0.7,0.153534110133632,22,reviewed,hv,hv
2018-06-14T17:05:16.950Z,18.7980003,-155.1909943,26.92,2.98,ml,11,352,0.5917,0.37,hv,hv70266186,2018-06-14T17:11:06.680Z,"50 km SE of Naalehu, Hawaii",earthquake,18.39,29.64,0.27,7,automatic,hv,hv
2018-06-12T12:11:31.470Z,18.945,-155.3348333,11.68,3.22,ml,7,260,0.2415,0.08,hv,hv70256066,2018-09-07T17:47:00.040Z,"29 km ESE of Naalehu, Hawaii",earthquake,2.01,2.43,0.049,3,reviewed,hv,hv
2018-05-27T06:22:47.530Z,18.9208333,-155.346,11.18,3,ml,39,273,0.2579,0.09,hv,hv70195662,2022-08-08T04:03:13.742Z,"29 km ESE of Naalehu, Hawaii",earthquake,1.42,0.55,0.125,28,reviewed,hv,hv
2018-04-22T12:55:48.680Z,18.9076667,-155.3626667,11.17,2.6,ml,50,269,0.2512,0.12,hv,hv70089001,2018-04-25T02:37:06.970Z,"28 km SE of Naalehu, Hawaii",earthquake,1.08,0.64,0.199,11,reviewed,hv,hv
2018-04-20T05:19:39.760Z,18.9378333,-155.3636667,12.08,2.85,ml,35,247,0.2356,0.12,hv,hv70086201,2018-07-17T02:05:32.040Z,"26 km ESE of Naalehu, Hawaii",earthquake,1.31,0.78,0.143,32,reviewed,hv,hv
2018-04-04T08:24:47.510Z,18.8928333,-155.3583333,11.08,3.06,ml,56,271,0.2646,0.13,hv,hv70070301,2018-06-30T01:11:28.040Z,"30 km SE of Naalehu, Hawaii",earthquake,0.89,0.58,0.176,37,reviewed,hv,hv
2018-03-28T01:43:02.090Z,18.9121667,-155.365,10.88,3.05,ml,37,268,0.2588,0.12,hv,hv70063976,2018-06-22T21:32:12.040Z,"28 km SE of Naalehu, Hawaii",earthquake,1,0.53,0.138,38,reviewed,hv,hv
2018-03-26T12:11:55.090Z,18.9288333,-155.3591667,11.25,2.82,ml,35,247,0.2455,0.11,hv,hv70062486,2018-06-22T21:32:09.040Z,"27 km ESE of Naalehu, Hawaii",earthquake,1.45,0.59,0.177,21,reviewed,hv,hv
2018-03-25T21:06:41.920Z,18.8936672,-155.3498383,13.52,2.8,ml,36,258,0.2812,0.26,hv,hv70062046,2018-06-19T01:35:53.040Z,"30 km SE of Naalehu, Hawaii",earthquake,2.11,2.14,2.92,10,automatic,hv,hv
2018-03-25T21:04:44.580Z,18.9391667,-155.3731667,12.24,2.68,ml,41,244,0.231,0.11,hv,hv70062041,2018-06-19T01:35:53.040Z,"25 km ESE of Naalehu, Hawaii",earthquake,1.38,0.64,0.203,17,reviewed,hv,hv
2018-03-24T07:19:03.980Z,18.8143333,-155.1705,9.99,2.51,ml,55,270,0.4373,0.15,hv,hv70061151,2018-11-07T23:52:18.280Z,"51 km ESE of Naalehu, Hawaii",earthquake,1.79,2.28,0.18,16,reviewed,hv,hv
2017-12-01T11:01:27.750Z,18.8321667,-155.1946667,14.09,3.24,ml,62,265,,0.2,hv,hv61993326,2020-07-06T21:03:13.350Z,"48 km ESE of Naalehu, Hawaii",earthquake,2.32,3.56,0.161,28,reviewed,hv,hv
2017-10-14T07:46:31.960Z,18.938,-155.369,12.42,2.81,ml,51,240,,0.11,hv,hv61944161,2020-07-06T20:16:02.970Z,"26 km ESE of Naalehu, Hawaii",earthquake,1.53,0.68,0.14,28,reviewed,hv,hv
2017-10-12T01:29:01.550Z,18.9175,-155.3151667,11.74,2.53,ml,19,256,,0.11,hv,hv61941236,2020-07-06T21:03:13.120Z,"32 km ESE of Naalehu, Hawaii",earthquake,1.4,0.73,0.107,11,reviewed,hv,hv
2017-10-11T13:28:45.920Z,18.931,-155.3615,11.91,2.93,ml,53,242,,0.13,hv,hv61940571,2020-07-06T20:13:35.170Z,"27 km ESE of Naalehu, Hawaii",earthquake,1.27,0.66,0.183,36,reviewed,hv,hv
2017-07-28T21:53:34.890Z,18.924,-155.3145,12,2.63,ml,35,251,,0.11,hv,hv61566727,2020-07-06T20:16:40.890Z,"32 km ESE of Naalehu, Hawaii",earthquake,1.5,0.61,0.142,19,reviewed,hv,hv
2017-07-25T14:20:30.530Z,18.9543333,-155.2916667,12.38,2.67,ml,39,240,,0.11,hv,hv61848236,2020-07-06T20:15:43.820Z,"32 km ESE of Naalehu, Hawaii",earthquake,1.3,0.63,0.217,13,reviewed,hv,hv
2017-07-11T00:02:57.400Z,18.8963333,-155.3043333,11.8,2.9,ml,39,251,,0.11,hv,hv61830151,2020-07-06T20:17:18.470Z,"34 km ESE of Naalehu, Hawaii",earthquake,1.24,0.71,0.183,16,reviewed,hv,hv
2017-06-30T01:18:17.730Z,18.8568333,-155.2888333,11.33,2.85,ml,45,264,,0.13,hv,hv61817381,2020-07-06T20:17:08.610Z,"38 km SE of Naalehu, Hawaii",earthquake,0.69,0.55,0.248,19,reviewed,hv,hv
2017-06-30T01:14:30.040Z,18.854,-155.2881667,11.49,2.66,ml,29,266,,0.12,hv,hv61817371,2020-07-06T20:17:08.860Z,"38 km SE of Naalehu, Hawaii",earthquake,0.73,0.68,0.143,11,reviewed,hv,hv
2017-06-29T16:18:15.530Z,18.8656667,-155.2913333,11.79,3.25,ml,58,257,,0.13,hv,hv61816781,2020-07-06T20:16:50.870Z,"37 km SE of Naalehu, Hawaii",earthquake,0.85,0.6,0.166,45,reviewed,hv,hv
2017-06-29T14:11:59.480Z,18.871,-155.2918333,11.53,2.81,ml,53,256,,0.12,hv,hv61816646,2020-07-06T20:16:52.250Z,"37 km SE of Naalehu, Hawaii",earthquake,1.05,0.73,0.212,28,reviewed,hv,hv
2017-06-29T14:02:43.630Z,18.8791667,-155.2931667,11.94,2.92,ml,44,255,,0.11,hv,hv61816631,2020-07-06T20:16:51.990Z,"36 km SE of Naalehu, Hawaii",earthquake,1.25,0.75,0.168,36,reviewed,hv,hv
2017-06-29T13:53:29.060Z,18.8733333,-155.29,11.68,2.8,ml,54,256,,0.12,hv,hv61816611,2020-07-06T20:16:52.510Z,"37 km SE of Naalehu, Hawaii",earthquake,0.97,0.74,0.153,22,reviewed,hv,hv
2017-06-29T13:19:57.110Z,18.8696667,-155.287,11.51,3.02,ml,57,257,,0.12,hv,hv61816571,2020-07-06T20:16:51.490Z,"37 km SE of Naalehu, Hawaii",earthquake,0.7,0.54,0.179,36,reviewed,hv,hv
2017-06-29T13:15:09.490Z,18.8745,-155.2883333,11.64,2.79,ml,48,256,,0.12,hv,hv61816566,2020-07-06T20:16:51.750Z,"37 km SE of Naalehu, Hawaii",earthquake,0.97,0.73,0.172,16,reviewed,hv,hv
2017-06-22T18:34:14.730Z,18.9293333,-155.1581667,12.95,2.64,ml,47,260,,0.17,hv,hv61808636,2020-07-06T20:15:13.780Z,"45 km SE of P?hala, Hawaii",earthquake,1.28,1.71,0.271,8,reviewed,hv,hv
2017-06-12T06:29:17.380Z,18.9166667,-155.235,12.33,2.88,ml,22,264,,0.13,hv,hv61523627,2020-07-06T20:15:32.930Z,"39 km ESE of Naalehu, Hawaii",earthquake,1.06,0.84,0.114,15,reviewed,hv,hv
